"id","year","active_year","type_of_violence","conflict_new_id","conflict_name","dyad_new_id","dyad_name","side_a_new_id","gwnoa","side_a","side_b_new_id","gwnob","side_b","number_of_sources","source_article","source_office","source_date","source_headline","source_original","where_prec","where_coordinates","adm_1","adm_2","latitude","longitude","geom_wkt","priogrid_gid","country","country_id","region","event_clarity","date_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","low","best","high"
196494,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",2,"""Agence France Presse,2015-06-11,Suicide bomber kills one, wounds six in Pakistan: police"";""Associated Press Newswires,2015-06-11,Suicide bombing, shooting kill 6 Pakistani police""","Agence France Presse;Associated Press Newswires",2015-06-11,"Suicide bomber kills one, wounds six in Pakistan: police;Suicide bombing, shooting kill 6 Pakistani police","officials",1,"Peshawar Town","Khyber Pakhtunkwa Province","Peshawar District",34.016667,71.583333,"POINT (71.583333 34.016667)",179064,"Pakistan",770,"Asia",1,1,"2015-06-11","2015-06-11",2,1,0,0,3,3,3
196517,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Press Trust of India,2015-06-11,10 militants killed in search operation in Pakistan""","Press Trust of India",2015-06-11,"10 militants killed in search operation in Pakistan","military",2,"Datta Khel Town","Federally Administered Tribal Areas","North Waziristan",32.908333,69.744722,"POINT (69.744722 32.908333)",176900,"Pakistan",770,"Asia",1,1,"2015-06-11","2015-06-11",0,10,0,0,10,10,10
210020,2015,1,1,439,"Myanmar (Burma):Kokang",906,"Government of Myanmar (Burma) - MNDAA",144,"775","Government of Myanmar (Burma)",880,NA,"MNDAA",1,"""Myanmar Times,2015-06-15,Fighting persists in Kokang despite rebels’ ceasefire offer""","Myanmar Times",2015-06-15,"Fighting persists in Kokang despite rebels’ ceasefire offer","A source close to the Myanmar National Democratic Alliance Army (MNDAA) ",3,"Laukkaing District","Shan State","Laukkaing District",23.7,98.75,"POINT (98.750000 23.700000)",163998,"Myanmar (Burma)",775,"Asia",2,2,"2015-06-12","2015-06-13",0,0,0,0,0,0,0
196548,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Agence France Presse,2015-06-13,Pakistan military says 20 militants killed in air strikes""","Agence France Presse",2015-06-13,"Pakistan military says 20 militants killed in air strikes","military",2,"Datta Khel Town","Federally Administered Tribal Areas","North Waziristan",32.908333,69.744722,"POINT (69.744722 32.908333)",176900,"Pakistan",770,"Asia",1,1,"2015-06-13","2015-06-13",0,20,0,0,20,20,20
196554,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",2,"""BBC Monitoring South Asia,2015-06-13,At least four assailants killed in attack on top policeman's convoy in Pakistan"";""Agence France Presse,2015-06-13,Counter-terror cop survives Taliban attack in Pakistan""","BBC Monitoring South Asia;Agence France Presse",2015-06-13,"At least four assailants killed in attack on top policeman's convoy in Pakistan;Counter-terror cop survives Taliban attack in Pakistan","BBC",1,"Karachi Town","Sindh Province","Karachi District",24.86,67.01,"POINT (67.010000 24.860000)",165375,"Pakistan",770,"Asia",1,1,"2015-06-13","2015-06-13",0,4,0,0,4,4,4
210010,2015,1,1,231,"Myanmar (Burma):Kachin",461,"Government of Myanmar (Burma) - KIO",144,"775","Government of Myanmar (Burma)",201,NA,"KIO",2,"""Democratic Voice of Burma,2015-06-19,Interview: KIA Major speaks about recent conflict in Kachin"";""The Irrawaddy,2015-06-17,Fresh Fighting in Hpakant Sends 100 Villagers Fleeing""","Democratic Voice of Burma;The Irrawaddy",2015-06-19,"Interview: KIA Major speaks about recent conflict in Kachin;Fresh Fighting in Hpakant Sends 100 Villagers Fleeing","the Kachin Independence Army’s 2nd Brigade, 6th Battalion Command Maj. Tang ",3,"Mohnyin District","Kachin State","Mohnyin District",25.195076,96.597658,"POINT (96.597658 25.195076)",166154,"Myanmar (Burma)",775,"Asia",2,2,"2015-06-15","2015-06-17",0,0,0,0,0,0,2
196559,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""BBC Monitoring South Asia,2015-06-17,Policeman killed in northwest Pakistan""","BBC Monitoring South Asia",2015-06-17,"Policeman killed in northwest Pakistan","officials",3,"Bannu District","Khyber Pakhtunkwa Province","Bannu District",32.903565,70.636761,"POINT (70.636761 32.903565)",176902,"Pakistan",770,"Asia",1,1,"2015-06-16","2015-06-16",1,0,0,0,1,1,1
196562,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Press Trust of India,2015-06-17,Pak jets kill 25 militants in air strikes""","Press Trust of India",2015-06-17,"Pak jets kill 25 militants in air strikes","army official",3,"South Waziristan","Federally Administered Tribal Areas","South Waziristan",32.303972,69.682074,"POINT (69.682074 32.303972)",176180,"Pakistan",770,"Asia",1,1,"2015-06-17","2015-06-17",0,13,0,0,13,13,12
196566,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Press Trust of India,2015-06-17,Pak jets kill 25 militants in air strikes""","Press Trust of India",2015-06-17,"Pak jets kill 25 militants in air strikes","army official",2,"Tirah Valley","Federally Administered Tribal Areas","Khyber Agency",33.8125,70.676944,"POINT (70.676944 33.812500)",178342,"Pakistan",770,"Asia",1,1,"2015-06-17","2015-06-17",0,12,0,0,12,12,13
210823,2015,1,1,13349,"Myanmar (Burma):Palaung",14273,"Government of Myanmar (Burma) - PSLF",144,"775","Government of Myanmar (Burma)",5965,NA,"PSLF",1,"""Myanmar Peace Monitor,2015-06-17, Close TNLA 434 under brigade 2 and government forces LID 77 clashed in Namhsan township""","Myanmar Peace Monitor",2015-06-17," Close TNLA 434 under brigade 2 and government forces LID 77 clashed in Namhsan township","news",5,"Namhsan Township","Shan State","Kyaukme District",23.03228,97.134812,"POINT (97.134812 23.032280)",163275,"Myanmar (Burma)",775,"Asia",1,1,"2015-06-17","2015-06-17",2,0,0,0,2,2,2
196568,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Agence France Presse,2015-06-19,Pakistan military says 20 militants killed in air strikes""","Agence France Presse",2015-06-19,"Pakistan military says 20 militants killed in air strikes","military",3,"Khyber Agency","Federally Administered Tribal Areas","Khyber Agency",33.961134,71.057703,"POINT (71.057703 33.961134)",178343,"Pakistan",770,"Asia",1,1,"2015-06-19","2015-06-19",0,20,0,0,20,20,20
210828,2015,1,1,13349,"Myanmar (Burma):Palaung",14273,"Government of Myanmar (Burma) - PSLF",144,"775","Government of Myanmar (Burma)",5965,NA,"PSLF",1,"""Myanmar Peace Monitor,2015-06-19,TNLA and government forces LID 77 clashed in Namhsan township""","Myanmar Peace Monitor",2015-06-19,"TNLA and government forces LID 77 clashed in Namhsan township","news",5,"Namhsan Township","Shan State","Kyaukme District",23.03228,97.134812,"POINT (97.134812 23.032280)",163275,"Myanmar (Burma)",775,"Asia",1,1,"2015-06-19","2015-06-19",2,0,0,0,2,2,2
196624,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Agence France Presse,2015-06-23,Paramilitaries kill 10 militants in southern Pakistan""","Agence France Presse",2015-06-23,"Paramilitaries kill 10 militants in southern Pakistan","official",1,"Karachi Town","Sindh Province","Karachi District",24.86,67.01,"POINT (67.010000 24.860000)",165375,"Pakistan",770,"Asia",1,1,"2015-06-23","2015-06-23",0,10,0,0,10,10,10
210832,2015,1,1,13349,"Myanmar (Burma):Palaung",14273,"Government of Myanmar (Burma) - PSLF",144,"775","Government of Myanmar (Burma)",5965,NA,"PSLF",1,"""Myanmar Peace Monitor,2015-06-24,TNLA 434 under brigade 2 and government forces LID 77 clashed in Namhsan township""","Myanmar Peace Monitor",2015-06-24,"TNLA 434 under brigade 2 and government forces LID 77 clashed in Namhsan township","news",5,"Namhsan Township","Shan State","Kyaukme District",23.03228,97.134812,"POINT (97.134812 23.032280)",163275,"Myanmar (Burma)",775,"Asia",1,1,"2015-06-24","2015-06-24",2,0,0,0,2,2,2
210833,2015,1,1,13349,"Myanmar (Burma):Palaung",14273,"Government of Myanmar (Burma) - PSLF",144,"775","Government of Myanmar (Burma)",5965,NA,"PSLF",1,"""Myanmar Peace Monitor,2015-06-24, Close TNLA 573 under brigade 1 and government forces LID 77 clashed in Manton township""","Myanmar Peace Monitor",2015-06-24," Close TNLA 573 under brigade 1 and government forces LID 77 clashed in Manton township","news",5,"Manton Township","Shan State","Kyaukme District",23.378299,97.257543,"POINT (97.257543 23.378299)",163275,"Myanmar (Burma)",775,"Asia",1,1,"2015-06-24","2015-06-24",2,0,0,0,2,2,2
210836,2015,1,1,231,"Myanmar (Burma):Kachin",461,"Government of Myanmar (Burma) - KIO",144,"775","Government of Myanmar (Burma)",201,NA,"KIO",1,"""Myanmar Peace Monitor,2015-06-25, Close KIA 6 under brigade 2 and government forces clashed in Hpakant township""","Myanmar Peace Monitor",2015-06-25," Close KIA 6 under brigade 2 and government forces clashed in Hpakant township","news",5,"Hpakant Township","Kachin State","Myitkyina District",25.616667,96.316667,"POINT (96.316667 25.616667)",166873,"Myanmar (Burma)",775,"Asia",1,1,"2015-06-25","2015-06-25",1,0,0,0,1,1,1
196627,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",2,"""Reuters News,2015-06-28,Air strikes in northwest Pakistan kill 20 militants: officials"";""Agence France Presse,2015-06-28,Pakistan military says 23 militants killed in air strikes""","Reuters News;Agence France Presse",2015-06-28,"Air strikes in northwest Pakistan kill 20 militants: officials;Pakistan military says 23 militants killed in air strikes","military, officials",3,"North Waziristan","Federally Administered Tribal Areas","North Waziristan",32.950871,69.957639,"POINT (69.957639 32.950871)",176900,"Pakistan",770,"Asia",1,1,"2015-06-28","2015-06-28",0,20,0,0,20,20,23
210839,2015,1,1,439,"Myanmar (Burma):Kokang",906,"Government of Myanmar (Burma) - MNDAA",144,"775","Government of Myanmar (Burma)",880,NA,"MNDAA",1,"""Myanmar Peace Monitor,2015-06-28, Close MNDAA and government forces clashed in Kongyan township""","Myanmar Peace Monitor",2015-06-28," Close MNDAA and government forces clashed in Kongyan township","news",5,"Konkyan Township","Shan State","Laukkaing District",23.938505,98.560525,"POINT (98.560525 23.938505)",163998,"Myanmar (Burma)",775,"Asia",1,1,"2015-06-28","2015-06-28",3,0,0,0,3,3,3
210842,2015,1,1,439,"Myanmar (Burma):Kokang",906,"Government of Myanmar (Burma) - MNDAA",144,"775","Government of Myanmar (Burma)",880,NA,"MNDAA",1,"""Myanmar Peace Monitor,2015-06-28, Close MNDAA and government forces clashed in Kongyan township""","Myanmar Peace Monitor",2015-06-28," Close MNDAA and government forces clashed in Kongyan township","news",5,"Konkyan Township","Shan State","Laukkaing District",23.938505,98.560525,"POINT (98.560525 23.938505)",163998,"Myanmar (Burma)",775,"Asia",1,1,"2015-06-28","2015-06-28",3,0,0,0,3,3,3
210843,2015,1,1,439,"Myanmar (Burma):Kokang",906,"Government of Myanmar (Burma) - MNDAA",144,"775","Government of Myanmar (Burma)",880,NA,"MNDAA",1,"""Myanmar Peace Monitor,2015-06-28, Close MNDAA and government forces clashed in Kongyan township""","Myanmar Peace Monitor",2015-06-28," Close MNDAA and government forces clashed in Kongyan township","news",5,"Konkyan Township","Shan State","Laukkaing District",23.938505,98.560525,"POINT (98.560525 23.938505)",163998,"Myanmar (Burma)",775,"Asia",1,1,"2015-06-28","2015-06-28",3,0,0,0,3,3,3
196629,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Agence France Presse,2015-06-29,Pakistani police kill four Taliban militants: officials""","Agence France Presse",2015-06-29,"Pakistani police kill four Taliban militants: officials","officials",1,"Ferozewala town","Punjab Province","Lahore District",31.662678,74.273685,"POINT (74.273685 31.662678)",175469,"Pakistan",770,"Asia",1,1,"2015-06-29","2015-06-29",0,4,0,0,4,4,4
197947,2015,1,1,418,"United States of America:Government",878,"Government of United States of America - al-Qaida ",3,"2","Government of United States of America",769,NA,"al-Qaida ",2,"""Associated Press Newswires,2015-07-01,Pakistan: 4 members of al-Qaida's South Asian branch killed"";""Agence France Presse,2015-07-01,Pakistan claims killing of key Al-Qaeda commander""","Associated Press Newswires;Agence France Presse",2015-07-01,"Pakistan: 4 members of al-Qaida's South Asian branch killed;Pakistan claims killing of key Al-Qaeda commander","official",1,"Ferozewala town","Punjab Province","Lahore District",31.662678,74.273685,"POINT (74.273685 31.662678)",175469,"Pakistan",770,"Asia",1,1,"2015-06-29","2015-06-29",0,4,0,0,4,4,4
210845,2015,1,1,231,"Myanmar (Burma):Kachin",461,"Government of Myanmar (Burma) - KIO",144,"775","Government of Myanmar (Burma)",201,NA,"KIO",1,"""Myanmar Peace Monitor,2015-06-29,KIA and government forces clashed in Hpakant township""","Myanmar Peace Monitor",2015-06-29,"KIA and government forces clashed in Hpakant township","Myanmar Peace Monitor",5,"Hpakant Township","Kachin State","Myitkyina District",25.616667,96.316667,"POINT (96.316667 25.616667)",166873,"Myanmar (Burma)",775,"Asia",1,1,"2015-06-29","2015-06-29",0,0,1,0,1,1,1
236476,2015,1,2,13937,"BLA - UBA",15090,"BLA - UBA",287,"","BLA",3192,NA,"UBA",1,"""EFE News Service,2015-06-30,26 Insurgents killed in clash between rival separatist groups in Pakistan""","EFE News Service",2015-06-30,"26 Insurgents killed in clash between rival separatist groups in Pakistan","police",5,"Border between Dera Bugti and Kohlu districts","Balochistan Province","Dera Bugti District",29.24,69.08,"POINT (69.080000 29.240000)",171859,"Pakistan",770,"Asia",1,1,"2015-06-30","2015-06-30",0,0,0,26,26,26,26
210353,2015,1,1,231,"Myanmar (Burma):Kachin",461,"Government of Myanmar (Burma) - KIO",144,"775","Government of Myanmar (Burma)",201,NA,"KIO",1,"""Free Burma Rangers,2015-08-04,FBR REPORT: JULY UPDATE – KACHIN AND NORTHERN SHAN STATE, BURMA""","Free Burma Rangers",2015-08-04,"FBR REPORT: JULY UPDATE – KACHIN AND NORTHERN SHAN STATE, BURMA","Free Burma Rangers",5,"Hpakant Township","Kachin State","Myitkyina District",25.616667,96.316667,"POINT (96.316667 25.616667)",166873,"Myanmar (Burma)",775,"Asia",1,1,"2015-07-01","2015-07-01",19,0,0,0,19,19,19
210355,2015,1,1,231,"Myanmar (Burma):Kachin",461,"Government of Myanmar (Burma) - KIO",144,"775","Government of Myanmar (Burma)",201,NA,"KIO",1,"""Free Burma Rangers,2015-08-04,FBR REPORT: JULY UPDATE – KACHIN AND NORTHERN SHAN STATE, BURMA""","Free Burma Rangers",2015-08-04,"FBR REPORT: JULY UPDATE – KACHIN AND NORTHERN SHAN STATE, BURMA","Free Burma Rangers",6,"Myanmar (Burma)","","",22,98,"POINT (98.000000 22.000000)",161837,"Myanmar (Burma)",775,"Asia",2,4,"2015-07-01","2015-07-31",0,1,0,0,1,1,1
209498,2015,0,1,221,"Myanmar (Burma):Karen",430,"Government of Myanmar (Burma) - DKBA 5",144,"775","Government of Myanmar (Burma)",1107,NA,"DKBA 5",3,"""The Irrawaddy Online,2015-07-13,Casualties on Both Sides as Conflict Between DKBA, Govt Drags On"";""The Irrawaddy,2015-07-02,Asia Highway Closed as Burma Army, DKBA Exchange Fire"";""Radio Free Asia,2015-07-16,Karen Rebels Plan Attack of Myanmar Military For Highway Opening Ceremony""","The Irrawaddy Online;The Irrawaddy;Radio Free Asia",2015-07-13,"Casualties on Both Sides as Conflict Between DKBA, Govt Drags On;Asia Highway Closed as Burma Army, DKBA Exchange Fire;Karen Rebels Plan Attack of Myanmar Military For Highway Opening Ceremony","Army-run Myawaddy news 
Colonel Saw San Aung, strategic commander of the Democratic Karen Buddhist Army (DKBA) Kalohtoobaw column",5,"Kawkareik-Myawaddy Road","Kayin State","",16.688302,98.323324,"POINT (98.323324 16.688302)",153917,"Myanmar (Burma)",775,"Asia",2,4,"2015-07-02","2015-07-16",0,2,0,0,2,2,4
198005,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Reuters News,2015-07-05,Seven Pakistani troops killed as army pushes to finish anti-Taliban offensive""","Reuters News",2015-07-05,"Seven Pakistani troops killed as army pushes to finish anti-Taliban offensive","military officials",5,"Shawal Area","Federally Administered Tribal Areas","North Waziristan",32.622222,69.472778,"POINT (69.472778 32.622222)",176899,"Pakistan",770,"Asia",1,1,"2015-07-04","2015-07-04",3,0,0,0,3,3,3
198006,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Reuters News,2015-07-05,Seven Pakistani troops killed as army pushes to finish anti-Taliban offensive""","Reuters News",2015-07-05,"Seven Pakistani troops killed as army pushes to finish anti-Taliban offensive","military officials",2,"Shawal Area","Federally Administered Tribal Areas","North Waziristan",32.622222,69.472778,"POINT (69.472778 32.622222)",176899,"Pakistan",770,"Asia",1,1,"2015-07-04","2015-07-04",2,0,0,0,2,2,2
198007,2015,1,1,325,"Pakistan:Balochistan",709,"Government of Pakistan - BLA",142,"770","Government of Pakistan",287,NA,"BLA",1,"""BBC Monitoring South Asia,2015-07-05,Six suspected militants killed in Pakistan's Balochistan""","BBC Monitoring South Asia",2015-07-05,"Six suspected militants killed in Pakistan's Balochistan","Frontier Corps",2,"Shadi Kor area","Balochistan Province","Gwadar District",25.280554,63.472313,"POINT (63.472313 25.280554)",166087,"Pakistan",770,"Asia",1,1,"2015-07-04","2015-07-04",0,6,0,0,6,6,6
210033,2015,1,1,439,"Myanmar (Burma):Kokang",906,"Government of Myanmar (Burma) - MNDAA",144,"775","Government of Myanmar (Burma)",880,NA,"MNDAA",1,"""Shan Herald Agency for News,2015-07-08,Landmine Kills Elderly Woman in Hsenwi Township""","Shan Herald Agency for News",2015-07-08,"Landmine Kills Elderly Woman in Hsenwi Township","Witness",5,"Hseni Township","Shan State","Lashio District",23.306511,98.182546,"POINT (98.182546 23.306511)",163277,"Myanmar (Burma)",775,"Asia",1,1,"2015-07-04","2015-07-04",0,0,1,0,1,1,1
198008,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Agence France Presse,2015-07-05,Four Pakistani soldiers, 12 militants die in clash: officials""","Agence France Presse",2015-07-05,"Four Pakistani soldiers, 12 militants die in clash: officials","",1,"Datta Khel Town","Federally Administered Tribal Areas","North Waziristan",32.908333,69.744722,"POINT (69.744722 32.908333)",176900,"Pakistan",770,"Asia",1,1,"2015-07-05","2015-07-05",4,12,0,0,16,16,16
198010,2015,1,3,540,"LeJ - Civilians",1007,"LeJ - Civilians",388,"","LeJ",1,NA,"Civilians",2,"""Press Trust of India,2015-07-06,Gunmen kill 3 people in Pakistan"";""Reuters News,2015-07-06,Pakistani gunmen kill three in attack blamed on Islamist groups""","Press Trust of India;Reuters News",2015-07-06,"Gunmen kill 3 people in Pakistan;Pakistani gunmen kill three in attack blamed on Islamist groups","police",1,"Quetta Town","Balochistan Province","Quetta District",30.183333,67,"POINT (67.000000 30.183333)",173295,"Pakistan",770,"Asia",1,1,"2015-07-06","2015-07-06",0,0,0,0,0,0,3
211582,2015,0,1,221,"Myanmar (Burma):Karen",430,"Government of Myanmar (Burma) - DKBA 5",144,"775","Government of Myanmar (Burma)",1107,NA,"DKBA 5",2,"""Karen Human Rights Group,2015-04-29,Fighting between Tatmadaw and DKBA soldiers along the Asian Highway displaces villagers in Dooplaya District, July 2015 "";""Karen Human Rights Group,2015-08-03,Recent fighting between Tatmadaw and DKBA soldiers leads to killing and displacement of villagers in Hpa-an District, July 2015""","Karen Human Rights Group;Karen Human Rights Group",2015-04-29,"Fighting between Tatmadaw and DKBA soldiers along the Asian Highway displaces villagers in Dooplaya District, July 2015 ;Recent fighting between Tatmadaw and DKBA soldiers leads to killing and displacement of villagers in Hpa-an District, July 2015","Karen Human Rights Group",5,"Hlaingbwe Township","Kayin State","Hpa-an District",17.133333,97.833333,"POINT (97.833333 17.133333)",154636,"Myanmar (Burma)",775,"Asia",1,1,"2015-07-06","2015-07-06",0,0,2,0,2,2,2
210026,2015,0,1,221,"Myanmar (Burma):Karen",430,"Government of Myanmar (Burma) - DKBA 5",144,"775","Government of Myanmar (Burma)",1107,NA,"DKBA 5",1,"""Karen Information Center,2015-07-09, Talks Fail to End DKBA and Burma Army Fighting""","Karen Information Center",2015-07-09," Talks Fail to End DKBA and Burma Army Fighting","Captain Saw Three Htoo, an Intelligence Officer from the Klo Htoo Wah Brigade [DKBA]
Colonel Saw Maung Lay from DKBA’s Liaison Office in Hpa-an",5,"Kawkareik Township","Kayin State","Kawkareik District",16.593758,98.228229,"POINT (98.228229 16.593758)",153917,"Myanmar (Burma)",775,"Asia",3,2,"2015-07-06","2015-07-07",0,0,1,0,1,1,1
198495,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Reuters News,2015-07-07,Taliban kill Pakistani soldier in attack on army bunker""","Reuters News",2015-07-07,"Taliban kill Pakistani soldier in attack on army bunker","officials",3,"South Waziristan","Federally Administered Tribal Areas","South Waziristan",32.303972,69.682074,"POINT (69.682074 32.303972)",176180,"Pakistan",770,"Asia",1,1,"2015-07-07","2015-07-07",1,0,0,0,1,1,1
209503,2015,0,1,221,"Myanmar (Burma):Karen",430,"Government of Myanmar (Burma) - DKBA 5",144,"775","Government of Myanmar (Burma)",1107,NA,"DKBA 5",1,"""The Irrawaddy Online,2015-07-13,Casualties on Both Sides as Conflict Between DKBA, Govt Drags On""","The Irrawaddy Online",2015-07-13,"Casualties on Both Sides as Conflict Between DKBA, Govt Drags On","Naing Maung Zaw, a spokesperson for the government-allied BGF,",5,"Kawkareik-Myawaddy Road","Kayin State","",16.688302,98.323324,"POINT (98.323324 16.688302)",153917,"Myanmar (Burma)",775,"Asia",1,1,"2015-07-07","2015-07-07",2,0,0,0,2,2,2
209505,2015,0,1,221,"Myanmar (Burma):Karen",430,"Government of Myanmar (Burma) - DKBA 5",144,"775","Government of Myanmar (Burma)",1107,NA,"DKBA 5",1,"""The Irrawaddy Online,2015-07-13,Casualties on Both Sides as Conflict Between DKBA, Govt Drags On""","The Irrawaddy Online",2015-07-13,"Casualties on Both Sides as Conflict Between DKBA, Govt Drags On","Naing Maung Zaw, a spokesperson for the government-allied BGF",5,"Kawkareik-Myawaddy Road","Kayin State","",16.688302,98.323324,"POINT (98.323324 16.688302)",153917,"Myanmar (Burma)",775,"Asia",1,1,"2015-07-08","2015-07-08",5,0,0,0,5,5,5
198571,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",2,"""Agence France Presse,2015-07-11,Four soldiers, nine militants killed in Pakistan operation: military"";""Press Trust of India,2015-07-12,4 soldiers,9 militants killed as security post attacked in Pak""","Agence France Presse;Press Trust of India",2015-07-11,"Four soldiers, nine militants killed in Pakistan operation: military;4 soldiers,9 militants killed as security post attacked in Pak","military",2,"Pir Ghar area","Federally Administered Tribal Areas","South Waziristan",32.604105,69.70871,"POINT (69.708710 32.604105)",176900,"Pakistan",770,"Asia",1,1,"2015-07-11","2015-07-11",4,9,0,0,13,13,13
209518,2015,1,1,231,"Myanmar (Burma):Kachin",461,"Government of Myanmar (Burma) - KIO",144,"775","Government of Myanmar (Burma)",201,NA,"KIO",2,"""Xinhua News Agency,2015-07-15,Myanmar's Kachin ethnic group launches rocket attack on gov't forces"";""Myanmar Peace Monitor,2015-07-13,KIA 36 under brigade 4 and government forces LID 99 clashed in northern Shan state""","Xinhua News Agency;Myanmar Peace Monitor",2015-07-15,"Myanmar's Kachin ethnic group launches rocket attack on gov't forces;KIA 36 under brigade 4 and government forces LID 99 clashed in northern Shan state","military-run Myawaddy media
Myanmar Peace Monitor",5,"Muse Township","Shan State","Muse District",23.979167,97.904722,"POINT (97.904722 23.979167)",163996,"Myanmar (Burma)",775,"Asia",1,1,"2015-07-13","2015-07-13",0,1,1,0,2,2,2
198573,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""Agence France Presse,2015-07-14,Pakistan military says 14 militants killed in air strikes""","Agence France Presse",2015-07-14,"Pakistan military says 14 militants killed in air strikes","military",1,"Datta Khel Town","Federally Administered Tribal Areas","North Waziristan",32.908333,69.744722,"POINT (69.744722 32.908333)",176900,"Pakistan",770,"Asia",1,1,"2015-07-14","2015-07-14",0,14,0,0,14,14,14
210357,2015,1,1,231,"Myanmar (Burma):Kachin",461,"Government of Myanmar (Burma) - KIO",144,"775","Government of Myanmar (Burma)",201,NA,"KIO",1,"""Free Burma Rangers,2015-07-21,  en  English        email this page FBR REPORT: JUNE UPDATE – MALI YANG OFFENSIVE CONTINUES""","Free Burma Rangers",2015-07-21,"  en  English        email this page FBR REPORT: JUNE UPDATE – MALI YANG OFFENSIVE CONTINUES","Free Burma Rangers",1,"Mali Yang Village","Kachin State","Putao District",26.578355,97.690334,"POINT (97.690334 26.578355)",168316,"Myanmar (Burma)",775,"Asia",1,1,"2015-07-15","2015-07-15",0,1,0,0,1,1,1
198607,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",1,"""BBC Monitoring South Asia,2015-07-18,Senior police officer killed in northwest Pakistan""","BBC Monitoring South Asia",2015-07-18,"Senior police officer killed in northwest Pakistan","police",2,"Salim Khan Town","Khyber Pakhtunkwa Province","Swabi District",34.166082,72.461329,"POINT (72.461329 34.166082)",179065,"Pakistan",770,"Asia",1,1,"2015-07-18","2015-07-18",1,0,0,0,1,1,1
210102,2015,0,1,221,"Myanmar (Burma):Karen",430,"Government of Myanmar (Burma) - DKBA 5",144,"775","Government of Myanmar (Burma)",1107,NA,"DKBA 5",1,"""Mizzima News,2015-07-20,Government forces clash with KKO over weekend""","Mizzima News",2015-07-20,"Government forces clash with KKO over weekend","an official report",3,"Kawkareik District","Kayin State","Kawkareik District",15.833678,98.244408,"POINT (98.244408 15.833678)",152477,"Myanmar (Burma)",775,"Asia",3,2,"2015-07-18","2015-07-19",0,0,0,0,0,0,0
201214,2015,1,1,325,"Pakistan:Balochistan",708,"Government of Pakistan - BLF",142,"770","Government of Pakistan",1166,NA,"BLF",1,"""Reuters News,2015-09-08,Pakistani forces believe they have killed top Baluch rebel leader""","Reuters News",2015-09-08,"Pakistani forces believe they have killed top Baluch rebel leader","Baluchistan Home Minister",3,"Awaran District","Balochistan Province","Awaran District",26.211568,65.429442,"POINT (65.429442 26.211568)",167531,"Pakistan",770,"Asia",1,4,"2015-08-01","2015-08-31",0,1,0,0,1,1,1
211685,2015,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"","",NA,"","SATP",1,"Karachi Town","Sindh Province","Karachi District",24.86,67.01,"POINT (67.010000 24.860000)",165375,"Pakistan",770,"Asia",1,1,"2015-07-29","2015-07-29",0,5,0,0,5,5,5
